date,nav,cash,dividend_receivables,holdings_value,gross_exposure,positions,stale_positions,benchmark_nav,cumulative_fees,cumulative_notional,cumulative_dividends,cumulative_cash_interest,cumulative_delist_writeoff,benchmark_matched_nav
2024-05-27,1114045.5918526077,65479.97706353594,0,1048565.6147890718,0.9412232519544864,20,0,1039616.7545216046,21046.20381707152,24884773.07793509,0.0,0.0,0.0,1051019.4126014274
2024-05-28,1108494.8728613162,65479.97706353594,0,1043014.8957977802,0.9409289310517829,20,0,1029450.5861699553,21046.20381707152,24884773.07793509,0.0,0.0,0.0,1041345.8284849504
2024-05-29,1107798.7202539924,65479.97706353594,0,1042318.7431904564,0.9408918101579654,20,0,1026433.136008763,21046.20381707152,24884773.07793509,0.0,0.0,0.0,1038473.8154664556
2024-05-30,1101569.8990439298,65479.97706353594,0,1036089.9219803939,0.9405575832088667,20,0,1013809.9971366301,21046.20381707152,24884773.07793509,0.0,0.0,0.0,1026457.4830196304
2024-05-31,1103504.2570841792,65479.97706353594,0,1038024.2800206434,0.9406617811909893,20,0,1015246.311440691,21046.20381707152,24884773.07793509,0.0,0.0,0.0,1027825.2725353873
2024-06-03,1104827.1710321973,75802.35645467305,0,1029024.8145775242,0.9313898513340744,20,0,1014503.0651377789,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1027117.4667167759
2024-06-04,1097793.7917346372,75802.35645467305,0,1021991.4352799642,0.9309502777066203,20,0,1011504.1651401974,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1024289.5915346368
2024-06-05,1094394.0490704966,75802.35645467305,0,1018591.6926158235,0.9307357742679117,20,0,1005473.2672497159,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1018604.1585412944
2024-06-06,1087190.1636163057,75802.35645467305,0,1011387.8071616326,0.9302768190961802,20,0,1002167.530884196,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1015487.210671459
2024-06-07,1084403.047635069,75802.35645467305,0,1008600.6911803958,0.9300976176524149,20,0,995637.1720354331,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1009331.4266192366
2024-06-10,1097273.811242757,75802.35645467305,0,1021471.4547880839,0.9309175561487061,20,0,1000568.4452115502,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1013981.0768752722
2024-06-11,1107914.0765498232,75802.35645467305,0,1032111.72009515,0.9315810151174081,20,0,1014495.8951879953,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1027120.1846714186
2024-06-12,1098497.2024420067,75802.35645467305,0,1022694.8459873336,0.9309944929434857,20,0,997199.246603945,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1010806.4437457131
2024-06-13,1098029.222497676,75802.35645467305,0,1022226.8660430029,0.9309650828033099,20,0,996338.3298351379,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1009993.9980556038
2024-06-14,1101329.4053706476,75802.35645467305,0,1025527.0489159744,0.9311719490235874,20,0,992774.2953863308,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1006630.5305192717
2024-06-17,1104862.2358907484,75802.35645467305,0,1029059.8794360755,0.9313920288047853,20,0,997362.8642085304,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1010962.9121793738
2024-06-18,1103278.0912439774,75802.35645467305,0,1027475.7347893044,0.9312935178752587,20,0,989034.0469543948,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1003099.7382930485
2024-06-19,1098436.9684218767,75802.35645467305,0,1022634.6119672037,0.9309907089493008,20,0,987909.2429738417,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1002037.3181414928
2024-06-20,1089272.7589279083,75802.35645467305,0,1013470.4024732353,0.9304101237882055,20,0,978885.3286314565,21154.4377410958,24983335.657533135,0.0,0.0,0.0,993515.9925761652
2024-06-21,1087185.0593106183,75802.35645467305,0,1011382.7028559453,0.9302764917476524,20,0,985219.8213326657,21154.4377410958,24983335.657533135,0.0,0.0,0.0,999497.7570660055
2024-06-24,1083865.9544788087,75802.35645467305,0,1008063.5980241357,0.9300629785985634,20,0,986277.9947572006,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1000496.4168928501
2024-06-25,1086866.0957269315,75802.35645467305,0,1011063.7392722584,0.9302560299261391,20,0,985022.994646934,21154.4377410958,24983335.657533135,0.0,0.0,0.0,999312.3606945297
2024-06-26,1088142.2476478785,75802.35645467305,0,1012339.8911932054,0.9303378242885735,20,0,988488.1721436137,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1002582.6251164777
2024-06-27,1091756.802942714,75802.35645467305,0,1015954.4464880408,0.9305684597060848,20,0,986475.3396584821,21154.4377410958,24983335.657533135,0.0,0.0,0.0,1000683.3100733281
2024-06-28,1085775.7620751092,75802.35645467305,0,1009973.4056204362,0.9301859931835269,20,0,972951.2114084266,21154.4377410958,24983335.657533135,0.0,0.0,0.0,987916.9222758716
2024-07-01,1088165.1018116158,67581.66942653834,0,1020583.4323850774,0.9378939194851719,20,0,978357.8590747924,21457.657350230842,25455374.592143472,0.0,0.0,0.0,993023.4680126309
2024-07-02,1093817.6584451753,67581.66942653834,0,1026235.9890186369,0.9382148670715341,20,0,981076.0148956962,21457.657350230842,25455374.592143472,0.0,0.0,0.0,995611.0245272812
2024-07-03,1089913.7352783121,67581.66942653834,0,1022332.0658517737,0.93799356110575,20,0,979892.8483820341,21457.657350230842,25455374.592143472,0.0,0.0,0.0,994484.5140927425
2024-07-04,1097309.1426041545,67581.66942653834,0,1029727.4731776161,0.9384114587196892,20,0,988795.5157758036,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1002959.5089277581
2024-07-05,1108450.342089813,67581.66942653834,0,1040868.6726632746,0.9390304943213572,20,0,999878.7399953416,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1013509.1171957214
2024-07-08,1102884.5784671055,67581.66942653834,0,1035302.9090405672,0.9387228085821367,20,0,990275.7779449833,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1004368.7165138029
2024-07-09,1101386.662463015,67581.66942653834,0,1033804.9930364767,0.9386394699247526,20,0,983515.8791692301,21457.657350230842,25455374.592143472,0.0,0.0,0.0,997932.7380269417
2024-07-10,1111451.6983476267,67581.66942653834,0,1043870.0289210884,0.9391951359406705,20,0,997487.2324486125,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1011239.0340496129
2024-07-11,1119309.8191150273,67581.66942653834,0,1051728.149688489,0.9396220168246436,20,0,1010488.3581849671,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1023617.9687707698
2024-07-12,1117572.2668251076,67581.66942653834,0,1049990.5973985693,0.9395281437874886,20,0,1003976.0825171896,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1017419.383967755
2024-07-15,1110154.4016267345,67581.66942653834,0,1042572.7322001962,0.9391240810039493,20,0,993542.7465669442,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1007485.7162995999
2024-07-16,1111804.805355781,67581.66942653834,0,1044223.1359292427,0.9392144474452851,20,0,988035.8468436847,21457.657350230842,25455374.592143472,0.0,0.0,0.0,1002241.477181171
2024-07-17,1106238.7058979394,67581.66942653834,0,1038657.036471401,0.9389086016731967,20,0,983793.4157413486,21457.657350230842,25455374.592143472,0.0,0.0,0.0,998199.6361082423
2024-07-18,1097956.3363030448,67581.66942653834,0,1030374.6668765065,0.9384477622725015,20,0,970041.9705521124,21457.657350230842,25455374.592143472,0.0,0.0,0.0,985099.2180339325
2024-07-19,1094145.4965491872,67581.66942653834,0,1026563.827122649,0.9382333797107576,20,0,970488.7828680922,21457.657350230842,25455374.592143472,0.0,0.0,0.0,985525.0366927852
2024-07-22,1091114.0504226985,67581.66942653834,0,1023532.3809961602,0.938061773285426,20,0,959544.0601108457,21457.657350230842,25455374.592143472,0.0,0.0,0.0,975097.2344509221
2024-07-23,1083880.5935425444,67581.66942653834,0,1016298.9241160061,0.9376484182582742,20,0,949318.8499822832,21457.657350230842,25455374.592143472,0.0,0.0,0.0,965349.8816959452
2024-07-24,1090152.0175446868,67581.66942653834,0,1022570.3481181484,0.9380071142933346,20,0,957350.6073331444,21457.657350230842,25455374.592143472,0.0,0.0,0.0,973008.0207527094
2024-07-25,1087760.5458611287,67581.66942653834,0,1020178.8764345903,0.9378708212173322,20,0,951653.4845639898,21457.657350230842,25455374.592143472,0.0,0.0,0.0,967576.6792091967
2024-07-26,1081684.8823634498,67581.66942653834,0,1014103.2129369115,0.9375218508380423,20,0,951212.7420884598,21457.657350230842,25455374.592143472,0.0,0.0,0.0,967156.4033146139
2024-07-29,1087431.9745818567,67581.66942653834,0,1019850.3051553185,0.9378520486741021,20,0,956785.8634755611,21457.657350230842,25455374.592143472,0.0,0.0,0.0,972468.9034398819
2024-07-30,1087604.6975564791,67581.66942653834,0,1020023.0281299409,0.9378619184172576,20,0,963987.7865153799,21457.657350230842,25455374.592143472,0.0,0.0,0.0,979333.9546375612
2024-07-31,1086292.745940405,67581.66942653834,0,1018711.0765138665,0.9377868722044785,20,0,961241.274736286,21457.657350230842,25455374.592143472,0.0,0.0,0.0,976717.0997011084
2024-08-01,1087634.32148759,69779.80985287976,0,1017854.5116347102,0.9358425819466236,20,0,961796.1261136439,21742.29333393001,25917437.451756537,0.0,0.0,0.0,977245.8093030852
2024-08-02,1081369.3943234242,69779.80985287976,0,1011589.5844705445,0.9354708851395424,20,0,954849.6057455828,21742.29333393001,25917437.451756537,0.0,0.0,0.0,970640.534220564
2024-08-05,1094841.9390425647,69779.80985287976,0,1025062.1291896849,0.9362649462315062,20,0,970159.2802426664,21742.29333393001,25917437.451756537,0.0,0.0,0.0,985199.136539469
2024-08-06,1096781.8578410728,69779.80985287976,0,1027002.047988193,0.9363776767877654,20,0,976026.573327699,21742.29333393001,25917437.451756537,0.0,0.0,0.0,990777.6376858405
2024-08-07,1088827.6264810148,69779.80985287976,0,1019047.8166281349,0.9359128955256202,20,0,966557.3694166566,21742.29333393001,25917437.451756537,0.0,0.0,0.0,981776.8799118388
2024-08-08,1092525.8484836996,69779.80985287976,0,1022746.0386308198,0.9361298316651032,20,0,966766.6727390181,21742.29333393001,25917437.451756537,0.0,0.0,0.0,981975.8540890837
2024-08-09,1093088.5187670947,69779.80985287976,0,1023308.7089142149,0.9361627090076976,20,0,973170.3478164475,21742.29333393001,25917437.451756537,0.0,0.0,0.0,988064.8335797552
2024-08-12,1092840.7831541933,69779.80985287976,0,1023060.9733013135,0.9361482377593202,20,0,977554.3002048506,21742.29333393001,25917437.451756537,0.0,0.0,0.0,992231.7399423278
2024-08-13,1105386.6309529918,69779.80985287976,0,1035606.8211001119,0.9368729384824201,20,0,993959.410644068,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1007819.9413095263
2024-08-14,1111124.7045956717,69779.80985287976,0,1041344.894742792,0.9371989394491306,20,0,1006492.9529137964,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1019726.0220125859
2024-08-15,1106707.7076511597,69779.80985287976,0,1036927.8977982799,0.9369482932390719,20,0,1001799.8241194192,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1015269.7978940964
2024-08-16,1112910.5359512472,69779.80985287976,0,1043130.7260983674,0.9372997131407006,20,0,1001176.2731398626,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1014677.707376078
2024-08-19,1107566.9903669616,69779.80985287976,0,1037787.1805140817,0.9369972105888058,20,0,989873.33284147,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1003940.5952591192
2024-08-20,1110521.4418891962,69779.80985287976,0,1040741.6320363164,0.9371648243601927,20,0,992276.764817158,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1006224.6080092996
2024-08-21,1107206.068340946,69779.80985287976,0,1037426.2584880661,0.9369766732244893,20,0,993805.242837225,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1007677.1787414711
2024-08-22,1126357.9194598165,69779.80985287976,0,1056578.1096069368,0.9380482805267218,20,0,1018465.7431214824,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1031106.0195361164
2024-08-23,1129608.5096812039,69779.80985287976,0,1059828.6998283241,0.938226554372742,20,0,1019544.0294721342,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1032130.0578267452
2024-08-26,1110682.3574145872,69779.80985287976,0,1040902.5475617073,0.9371739279128273,20,0,1000696.468414947,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1014228.4796473953
2024-08-27,1103140.6440821993,69779.80985287976,0,1033360.8342293196,0.9367444122132443,20,0,994840.8022263962,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1008666.4929798985
2024-08-28,1103532.037289635,69779.80985287976,0,1033752.2274367553,0.936766847273175,20,0,996026.5058193234,21742.29333393001,25917437.451756537,0.0,0.0,0.0,1009792.6300432285
2024-08-29,1099978.4352773745,69779.80985287976,0,1030198.6254244947,0.9365625655785844,20,0,985007.9693653076,21742.29333393001,25917437.451756537,0.0,0.0,0.0,999328.1723605219
2024-08-30,1098979.9881071085,69779.80985287976,0,1029200.1782542288,0.9365049312926352,20,0,977525.973350525,21742.29333393001,25917437.451756537,0.0,0.0,0.0,992218.9408977592
2024-09-02,1104629.7751622084,69746.55556768995,0,1034883.2195945184,0.9368597903696303,20,0,974489.886191981,21916.548039407764,26124890.59055591,0.0,0.0,0.0,989332.893155878
2024-09-03,1102559.0992004192,69746.55556768995,0,1032812.5436327292,0.9367412090487753,20,0,977668.2943225786,21916.548039407764,26124890.59055591,0.0,0.0,0.0,992355.9713116299
2024-09-04,1097351.8056318692,69746.55556768995,0,1027605.2500641792,0.9364410253760606,20,0,976390.2639008571,21916.548039407764,26124890.59055591,0.0,0.0,0.0,991140.802054001
2024-09-05,1095060.8104580333,69746.55556768995,0,1025314.2548903433,0.936308052574252,20,0,968781.6728203165,21916.548039407764,26124890.59055591,0.0,0.0,0.0,983908.1663581003
2024-09-06,1102421.8476329753,69746.55556768995,0,1032675.2920652853,0.936733333326581,20,0,975849.5312901315,21916.548039407764,26124890.59055591,0.0,0.0,0.0,990629.1873794422
2024-09-09,1099912.4999621809,69746.55556768995,0,1030165.9443944908,0.9365889963337191,20,0,971296.3948458367,21916.548039407764,26124890.59055591,0.0,0.0,0.0,986299.5163313414
2024-09-10,1096087.7184192452,69746.55556768995,0,1026341.1628515553,0.9363677245939066,20,0,967115.4605791545,21916.548039407764,26124890.59055591,0.0,0.0,0.0,982323.2136684115
2024-09-11,1087431.7771605917,69746.55556768995,0,1017685.2215929016,0.935861212599648,20,0,955353.1137947966,21916.548039407764,26124890.59055591,0.0,0.0,0.0,971136.1400474947
2024-09-12,1081625.167789145,69746.55556768995,0,1011878.6122214549,0.93551688917312,20,0,948789.4255750009,21916.548039407764,26124890.59055591,0.0,0.0,0.0,964891.9575952438
2024-09-13,1087628.3784290045,69746.55556768995,0,1017881.8228613144,0.9358728064190146,20,0,954543.129414382,21916.548039407764,26124890.59055591,0.0,0.0,0.0,970365.9978506324
2024-09-16,1079094.28573778,69746.55556768995,0,1009347.7301700899,0.9353656520199214,20,0,940916.0585273479,21916.548039407764,26124890.59055591,0.0,0.0,0.0,957401.3908188599
2024-09-17,1076337.439453125,69746.55556768995,0,1006590.883885435,0.9352001026712148,20,0,940482.8069453898,21916.548039407764,26124890.59055591,0.0,0.0,0.0,956989.0420060894
2024-09-18,1081054.9011546695,69746.55556768995,0,1011308.3455869794,0.9354828737252899,20,0,946747.9419966043,21916.548039407764,26124890.59055591,0.0,0.0,0.0,962951.0298644501
2024-09-19,1075517.9290776846,69746.55556768995,0,1005771.3735099946,0.9351507272152111,20,0,943710.0000004224,21916.548039407764,26124890.59055591,0.0,0.0,0.0,960060.4488165712
2024-09-20,1075085.7740370047,69746.55556768995,0,1005339.2184693146,0.9351246595834042,20,0,945919.0837306913,21916.548039407764,26124890.59055591,0.0,0.0,0.0,962162.0669866852
2024-09-23,1068581.6432276815,69746.55556768995,0,998835.0876599915,0.9347297831572152,20,0,936627.711943743,21916.548039407764,26124890.59055591,0.0,0.0,0.0,953324.2787408984
2024-09-24,1079758.3028366542,69746.55556768995,0,1010011.7472689643,0.9354054000932825,20,0,947908.8854508874,21916.548039407764,26124890.59055591,0.0,0.0,0.0,964057.1027984282
2024-09-25,1083847.0886379685,69746.55556768995,0,1014100.5330702786,0.9356490815920003,20,0,957521.177465137,21916.548039407764,26124890.59055591,0.0,0.0,0.0,973201.6665736011
2024-09-26,1086905.3137130272,69746.55556768995,0,1017158.7581453371,0.9358301457470792,20,0,959725.5229777149,21916.548039407764,26124890.59055591,0.0,0.0,0.0,975297.9360907619
2024-09-27,1071143.1225216547,69746.55556768995,0,1001396.5669539646,0.9348858671626489,20,0,944855.1357845268,21916.548039407764,26124890.59055591,0.0,0.0,0.0,961155.9772709649
2024-09-30,1065455.1932304623,69746.55556768995,0,995708.6376627722,0.9345382555635978,20,0,936170.8194485168,21916.548039407764,26124890.59055591,0.0,0.0,0.0,952897.0646308596
2024-10-01,1065558.0382867707,760703.4966081266,0,304854.54167864425,0.28609848616861505,18,0,944606.3565491263,22516.62851426203,26957709.821555335,0.0,0.0,0.0,960921.2455677439
2024-10-02,1068700.829455998,760703.4966081266,0,307997.33284787147,0.2881978981944383,18,0,959455.9226950211,22516.62851426203,26957709.821555335,0.0,0.0,0.0,965243.0614072775
2024-10-03,1069095.2993720076,760703.4966081266,0,308391.802763881,0.2884605356931529,18,0,962193.8287593928,22516.62851426203,26957709.821555335,0.0,0.0,0.0,966036.8795367648
2024-10-04,1071797.6443319237,760703.4966081266,0,311094.147723797,0.2902545544571608,18,0,973231.3132761505,22516.62851426203,26957709.821555335,0.0,0.0,0.0,969233.4748055871
2024-10-07,1072263.44317479,760703.4966081266,0,311559.9465666633,0.2905628729113316,18,0,968096.6532034094,22516.62851426203,26957709.821555335,0.0,0.0,0.0,967749.2384267024
2024-10-08,1074652.8603978008,760703.4966081266,0,313949.3637896741,0.2921402579000818,18,0,966621.9293311007,22516.62851426203,26957709.821555335,0.0,0.0,0.0,967320.892194724
2024-10-09,1074027.8763990297,760703.4966081266,0,313324.37979090324,0.2917283495856815,18,0,966805.9250866985,22516.62851426203,26957709.821555335,0.0,0.0,0.0,967374.6836306176
2024-10-10,1074572.5948277463,760703.4966081266,0,313869.09821961966,0.2920873840728581,18,0,970669.1200301668,22516.62851426203,26957709.821555335,0.0,0.0,0.0,968502.3501161543
2024-10-11,1072783.597768406,760703.4966081266,0,312080.1011602793,0.2909068537303006,18,0,957577.2166602842,22516.62851426203,26957709.821555335,0.0,0.0,0.0,964686.9063626966
2024-10-14,1074331.3737511323,760703.4966081266,0,313627.8771430056,0.29192843549559894,18,0,965892.3252136324,22516.62851426203,26957709.821555335,0.0,0.0,0.0,967123.7881155243
2024-10-15,1077138.6910684255,760703.4966081266,0,316435.194460299,0.29377386318415827,18,0,977633.9182245657,22516.62851426203,26957709.821555335,0.0,0.0,0.0,970555.8631403787
2024-10-16,1077670.9559665772,760703.4966081266,0,316967.4593584506,0.2941226703786949,18,0,967752.7846269239,22516.62851426203,26957709.821555335,0.0,0.0,0.0,967674.060715792
2024-10-17,1076451.2199057457,760703.4966081266,0,315747.72329761914,0.2933228347544314,18,0,956191.8853809382,22516.62851426203,26957709.821555335,0.0,0.0,0.0,964274.0147640633
2024-10-18,1078254.4843758647,760703.4966081266,0,317550.9877677383,0.29450467618648396,18,0,959386.1480906467,22516.62851426203,26957709.821555335,0.0,0.0,0.0,965218.884447664
2024-10-21,1075632.9107437013,760703.4966081266,0,314929.41413557477,0.29278521602488905,18,0,953924.8013041305,22516.62851426203,26957709.821555335,0.0,0.0,0.0,963600.713812009
2024-10-22,1071165.6505585713,760703.4966081266,0,310462.15395044483,0.28983580064255315,18,0,933954.1775340475,22516.62851426203,26957709.821555335,0.0,0.0,0.0,957694.3016953103
2024-10-23,1074238.9872265265,760703.4966081266,0,313535.4906183999,0.29186754004142673,18,0,940944.9424098392,22516.62851426203,26957709.821555335,0.0,0.0,0.0,959771.9788216128
2024-10-24,1075527.9615436313,760703.4966081266,0,314824.4649355047,0.2927162065444201,18,0,942433.1401430527,22516.62851426203,26957709.821555335,0.0,0.0,0.0,960215.0263217723
2024-10-25,1074116.2929065214,760703.4966081266,0,313412.7962983948,0.29178665137860504,18,0,938567.8550257194,22516.62851426203,26957709.821555335,0.0,0.0,0.0,959062.2468043864
2024-10-28,1078276.5070654284,760703.4966081266,0,317573.01045730175,0.2945190852034689,18,0,956763.4226402662,22516.62851426203,26957709.821555335,0.0,0.0,0.0,964487.4017632065
2024-10-29,1077016.542671021,760703.4966081266,0,316313.0460628944,0.2936937674870176,18,0,958132.7055201873,22516.62851426203,26957709.821555335,0.0,0.0,0.0,964893.9373951579
2024-10-30,1075108.115505857,760703.4966081266,0,314404.6188977305,0.2924400014874762,18,0,951829.0233516317,22516.62851426203,26957709.821555335,0.0,0.0,0.0,963029.5208380156
2024-10-31,1074925.7377698151,760703.4966081266,0,314222.2411616887,0.2923199530170486,18,0,952867.4316703732,22516.62851426203,26957709.821555335,0.0,0.0,0.0,963336.7663820557
2024-11-01,1073104.8486956137,64563.706671159525,0,1008541.1420244541,0.9398346706292136,18,0,944159.5476863693,22752.72061516276,27757917.777737778,0.0,0.0,0.0,960763.3103842203
2024-11-04,1064664.1475065714,64563.706671159525,0,1000100.4408354119,0.9393576774212161,18,0,937877.9312502538,22752.72061516276,27757917.777737778,0.0,0.0,0.0,954755.8087574757
2024-11-05,1073528.9552805591,64563.706671159525,0,1008965.2486093995,0.9398584394453652,18,0,941314.2795763443,22752.72061516276,27757917.777737778,0.0,0.0,0.0,958041.8587133394
2024-11-06,1074428.9523780493,64563.706671159525,0,1009865.2457068897,0.939908817117912,18,0,936799.5057046253,22752.72061516276,27757917.777737778,0.0,0.0,0.0,953723.2059520157
2024-11-07,1069667.5939863226,64563.706671159525,0,1005103.887315163,0.9396413362112331,18,0,933172.9169020861,22752.72061516276,27757917.777737778,0.0,0.0,0.0,950252.9641491679
2024-11-08,1076851.185874836,64563.706671159525,0,1012287.4792036766,0.9400439842403036,18,0,947465.9709271059,22752.72061516276,27757917.777737778,0.0,0.0,0.0,963929.1267637943
2024-11-11,1085831.4669104314,64563.706671159525,0,1021267.7602392719,0.9405398456034197,18,0,954996.6768834747,22752.72061516276,27757917.777737778,0.0,0.0,0.0,971131.3295883596
2024-11-12,1089505.4840572863,64563.706671159525,0,1024941.7773861268,0.9407403564131444,18,0,962095.0911717125,22752.72061516276,27757917.777737778,0.0,0.0,0.0,977920.4677434189
2024-11-13,1086083.3393603286,64563.706671159525,0,1021519.6326891691,0.9405536349455599,18,0,966858.9714192324,22752.72061516276,27757917.777737778,0.0,0.0,0.0,982475.758977735
2024-11-14,1089404.249277419,64563.706671159525,0,1024840.5426062595,0.9407348496079546,18,0,971256.3673862157,22752.72061516276,27757917.777737778,0.0,0.0,0.0,986678.5505453728
2024-11-15,1097772.50343078,64563.706671159525,0,1033208.7967596204,0.9411866243056882,18,0,984249.7950733532,22752.72061516276,27757917.777737778,0.0,0.0,0.0,999096.0106900872
2024-11-18,1093607.8975794418,64563.706671159525,0,1029044.1909082822,0.9409626550667173,18,0,984253.8168504679,22752.72061516276,27757917.777737778,0.0,0.0,0.0,999099.8530287152
2024-11-19,1104148.5941206762,64563.706671159525,0,1039584.8874495167,0.9415262519782703,18,0,1001008.6642460863,22752.72061516276,27757917.777737778,0.0,0.0,0.0,1015103.34113994
2024-11-20,1097703.897513415,64563.706671159525,0,1033140.1908422554,0.9411829485005809,18,0,992652.6654807677,22752.72061516276,27757917.777737778,0.0,0.0,0.0,1007125.1723262625
2024-11-21,1090719.4487454349,64563.706671159525,0,1026155.7420742754,0.940806312067304,18,0,990555.0877223033,22752.72061516276,27757917.777737778,0.0,0.0,0.0,1005122.1847403143
2024-11-22,1082196.2245497375,64563.706671159525,0,1017632.5178785779,0.940340110964606,18,0,978516.9542040303,22752.72061516276,27757917.777737778,0.0,0.0,0.0,993630.0792428772
2024-11-25,1073392.8806924215,64563.706671159525,0,1008829.174021262,0.9398508152676485,18,0,975669.748035375,22752.72061516276,27757917.777737778,0.0,0.0,0.0,990911.3857182377
2024-11-26,1075748.3931114112,64563.706671159525,0,1011184.6864402518,0.9399825209272027,18,0,980409.3005892222,22752.72061516276,27757917.777737778,0.0,0.0,0.0,995435.4445606618
2024-11-27,1090279.6997483703,64563.706671159525,0,1025715.9930772108,0.9407824371250236,18,0,993477.4459632965,22752.72061516276,27757917.777737778,0.0,0.0,0.0,1007907.539644054
2024-11-28,1090669.085503587,64563.706671159525,0,1026105.3788324276,0.9408035787120995,18,0,987741.8836934031,22752.72061516276,27757917.777737778,0.0,0.0,0.0,1002433.2486127699
2024-11-29,1090068.5434065084,64563.706671159525,0,1025504.8367353489,0.9407709661363172,18,0,987966.8579060417,22752.72061516276,27757917.777737778,0.0,0.0,0.0,1002648.0532706104
2024-12-02,1081234.6974568123,69991.92165549485,0,1011242.7758013174,0.9352666707606371,20,0,984955.2995326525,22974.70953664754,28086578.906571176,0.0,0.0,0.0,999772.7654134999
2024-12-03,1079048.6064924288,69991.92165549485,0,1009056.6848369339,0.9351355247257936,20,0,978605.7548064493,22974.70953664754,28086578.906571176,0.0,0.0,0.0,993744.9100142169
2024-12-04,1071461.1647658793,69991.92165549485,0,1001469.2431103844,0.9346761936343363,20,0,968360.5088182769,22974.70953664754,28086578.906571176,0.0,0.0,0.0,984016.0019871899
2024-12-05,1071561.0100497052,69991.92165549485,0,1001569.0883942102,0.9346822803376839,20,0,969063.74582868,22974.70953664754,28086578.906571176,0.0,0.0,0.0,984683.9274364734
2024-12-06,1061622.4415904435,69991.92165549485,0,991630.5199349487,0.9340707968167683,20,0,954246.2958631666,22974.70953664754,28086578.906571176,0.0,0.0,0.0,970611.0799263486
2024-12-09,1062007.1477428866,69991.92165549485,0,992015.2260873916,0.9340946793020642,20,0,955368.087587266,22974.70953664754,28086578.906571176,0.0,0.0,0.0,971676.8825571352
2024-12-10,1063462.4663074818,69991.92165549485,0,993470.5446519868,0.9341848688853885,20,0,955720.2700353765,22974.70953664754,28086578.906571176,0.0,0.0,0.0,972011.4700837022
2024-12-11,1060818.027918767,69991.92165549485,0,990826.1062632721,0.934020802990299,20,0,950250.3849550516,22974.70953664754,28086578.906571176,0.0,0.0,0.0,966814.4831675944
2024-12-12,1053422.092221567,69991.92165549485,0,983430.1705660721,0.9335575718676181,20,0,941813.6025531789,22974.70953664754,28086578.906571176,0.0,0.0,0.0,958796.9919900728
2024-12-13,1042631.8103372239,69991.92165549485,0,972639.8886817291,0.9328699537444028,20,0,930320.0021676953,22974.70953664754,28086578.906571176,0.0,0.0,0.0,947873.5651757611
2024-12-16,1051944.267300116,69991.92165549485,0,981952.3456446211,0.9334642301581872,20,0,946291.414731678,22974.70953664754,28086578.906571176,0.0,0.0,0.0,963053.9397091805
2024-12-17,1044824.3911396728,69991.92165549485,0,974832.469484178,0.933010827227005,20,0,935099.3893747941,22974.70953664754,28086578.906571176,0.0,0.0,0.0,952421.5208189702
2024-12-18,1047989.172594324,69991.92165549485,0,977997.2509388292,0.9332131252060286,20,0,948471.8814673361,22974.70953664754,28086578.906571176,0.0,0.0,0.0,965129.3234216205
2024-12-19,1051718.0011262666,69991.92165549485,0,981726.0794707717,0.9334499156803043,20,0,953780.5623707682,22974.70953664754,28086578.906571176,0.0,0.0,0.0,970170.4605399582
2024-12-20,1047128.8033593565,69991.92165549485,0,977136.8817038616,0.9331582500348099,20,0,950832.0446964276,22974.70953664754,28086578.906571176,0.0,0.0,0.0,967370.8711689274
2024-12-23,1038594.8792322845,69991.92165549485,0,968602.9575767897,0.9326090248902132,20,0,941151.1429637984,22974.70953664754,28086578.906571176,0.0,0.0,0.0,958179.9231884889
